show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_min,seasons,primary_genre
s105985,Movie,Title 5986,Unknown,"Actor A, Actor B",Australia,2017-02-14,2001,TV-MA,95 min,Kids' TV,A Netflix title used for portfolio analytics.,2017,2,95.0,,Kids' TV
s105986,Movie,Title 5987,Unknown,"Actor A, Actor B",Canada,2014-06-01,2005,R,80 min,"Comedies, Dramas",A Netflix title used for portfolio analytics.,2014,6,80.0,,Comedies
s105987,TV Show,Title 5988,Unknown,Unknown,United States,2012-12-11,2008,TV-14,6 Seasons,Thrillers,A Netflix title used for portfolio analytics.,2012,12,,6.0,Thrillers
s105988,Movie,Title 5989,Unknown,Unknown,United States,2013-04-03,1981,TV-MA,130 min,Comedies,A Netflix title used for portfolio analytics.,2013,4,130.0,,Comedies
s105989,Movie,Title 5990,Director Q,Unknown,United States,2015-12-13,2002,TV-MA,105 min,"Comedies, Documentaries",A Netflix title used for portfolio analytics.,2015,12,105.0,,Comedies
s105990,Movie,Title 5991,Unknown,"Actor A, Actor B",Canada,2012-09-30,1985,TV-MA,84 min,International Movies,A Netflix title used for portfolio analytics.,2012,9,84.0,,International Movies
s105991,TV Show,Title 5992,Unknown,Unknown,"United States, United Kingdom",2012-12-27,1997,TV-14,4 Seasons,Thrillers,A Netflix title used for portfolio analytics.,2012,12,,4.0,Thrillers
s105992,TV Show,Title 5993,Director Y,"Actor A, Actor B",United States,2010-07-23,2008,TV-14,4 Seasons,Romantic Movies,A Netflix title used for portfolio analytics.,2010,7,,4.0,Romantic Movies
s105993,TV Show,Title 5994,Unknown,"Actor A, Actor B",Brazil,2011-01-22,2020,NC-17,4 Seasons,"Comedies, Kids' TV",A Netflix title used for portfolio analytics.,2011,1,,4.0,Comedies
s105994,TV Show,Title 5995,Unknown,"Actor A, Actor B",Mexico,2019-10-12,1995,R,7 Seasons,"Comedies, Kids' TV",A Netflix title used for portfolio analytics.,2019,10,,7.0,Comedies
s105995,Movie,Title 5996,Director W,"Actor A, Actor B","Spain, India",2016-09-27,2002,PG-13,98 min,TV Comedies,A Netflix title used for portfolio analytics.,2016,9,98.0,,TV Comedies
s105996,TV Show,Title 5997,Unknown,Unknown,"United States, Japan",2013-03-04,1976,TV-14,4 Seasons,Comedies,A Netflix title used for portfolio analytics.,2013,3,,4.0,Comedies
s105997,Movie,Title 5998,Director V,Unknown,"Spain, France",2012-05-20,2003,TV-14,154 min,"Documentaries, International TV Shows",A Netflix title used for portfolio analytics.,2012,5,154.0,,Documentaries
s105998,TV Show,Title 5999,Unknown,Unknown,United States,2009-12-13,1992,TV-MA,2 Seasons,"International Movies, TV Dramas, Thrillers",A Netflix title used for portfolio analytics.,2009,12,,2.0,International Movies
s105999,Movie,Title 6000,Director U,"Actor A, Actor B",United States,2014-03-28,1995,TV-MA,89 min,"Action & Adventure, International Movies",A Netflix title used for portfolio analytics.,2014,3,89.0,,Action & Adventure
s106000,Movie,Title 6001,Unknown,Unknown,Turkey,2008-09-10,2011,PG-13,112 min,Romantic Movies,A Netflix title used for portfolio analytics.,2008,9,112.0,,Romantic Movies
s106001,Movie,Title 6002,Director Z,Unknown,United Kingdom,2008-09-02,1991,TV-MA,62 min,Comedies,A Netflix title used for portfolio analytics.,2008,9,62.0,,Comedies
s106002,Movie,Title 6003,Unknown,Unknown,"United States, India",2019-09-20,1989,R,58 min,TV Dramas,A Netflix title used for portfolio analytics.,2019,9,58.0,,TV Dramas
s106003,Movie,Title 6004,Unknown,Unknown,United States,2011-10-19,2001,TV-14,46 min,"Romantic Movies, Thrillers",A Netflix title used for portfolio analytics.,2011,10,46.0,,Romantic Movies
s106004,TV Show,Title 6005,Unknown,Unknown,United States,2009-09-26,1978,TV-14,3 Seasons,"Kids' TV, TV Comedies",A Netflix title used for portfolio analytics.,2009,9,,3.0,Kids' TV
s106005,TV Show,Title 6006,Director F,"Actor A, Actor B","Canada, Spain",2020-05-27,2011,TV-MA,4 Seasons,"International TV Shows, Romantic Movies",A Netflix title used for portfolio analytics.,2020,5,,4.0,International TV Shows
s106006,TV Show,Title 6007,Unknown,"Actor A, Actor B","Australia, United Kingdom",2020-01-22,1998,R,6 Seasons,Comedies,A Netflix title used for portfolio analytics.,2020,1,,6.0,Comedies
s106007,Movie,Title 6008,Unknown,Unknown,India,2010-09-04,2018,R,82 min,Kids' TV,A Netflix title used for portfolio analytics.,2010,9,82.0,,Kids' TV
s106008,Movie,Title 6009,Unknown,"Actor A, Actor B",United States,2012-09-19,2014,TV-Y,119 min,International TV Shows,A Netflix title used for portfolio analytics.,2012,9,119.0,,International TV Shows
s106009,Movie,Title 6010,Unknown,"Actor A, Actor B",Thailand,2019-03-10,2000,NR,54 min,International Movies,A Netflix title used for portfolio analytics.,2019,3,54.0,,International Movies
s106010,Movie,Title 6011,Unknown,"Actor A, Actor B","United States, United Kingdom",2013-01-12,2009,PG,90 min,"Stand-Up Comedy, TV Comedies",A Netflix title used for portfolio analytics.,2013,1,90.0,,Stand-Up Comedy
s106011,Movie,Title 6012,Unknown,Unknown,South Korea,2009-05-22,2014,TV-MA,77 min,International Movies,A Netflix title used for portfolio analytics.,2009,5,77.0,,International Movies
s106012,Movie,Title 6013,Unknown,"Actor A, Actor B",United States,2010-11-14,2009,PG-13,116 min,Dramas,A Netflix title used for portfolio analytics.,2010,11,116.0,,Dramas
s106013,TV Show,Title 6014,Director R,Unknown,"United Kingdom, United States",2011-08-02,2007,TV-MA,2 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2011,8,,2.0,TV Dramas
s106014,TV Show,Title 6015,Director A,Unknown,Nigeria,2020-04-13,2014,R,7 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2020,4,,7.0,International TV Shows
s106015,Movie,Title 6016,Unknown,"Actor A, Actor B",United States,2016-02-12,1974,TV-Y,57 min,"Comedies, Documentaries",A Netflix title used for portfolio analytics.,2016,2,57.0,,Comedies
s106016,Movie,Title 6017,Director J,"Actor A, Actor B",United States,2014-11-05,2012,TV-MA,73 min,Documentaries,A Netflix title used for portfolio analytics.,2014,11,73.0,,Documentaries
s106017,Movie,Title 6018,Unknown,Unknown,United States,2013-08-08,1984,TV-14,112 min,International Movies,A Netflix title used for portfolio analytics.,2013,8,112.0,,International Movies
s106018,Movie,Title 6019,Director G,"Actor A, Actor B",India,2019-09-16,2001,PG-13,117 min,"Comedies, Dramas, International Movies",A Netflix title used for portfolio analytics.,2019,9,117.0,,Comedies
s106019,Movie,Title 6020,Unknown,"Actor A, Actor B",United Kingdom,2018-02-09,1986,UR,118 min,Dramas,A Netflix title used for portfolio analytics.,2018,2,118.0,,Dramas
s106020,Movie,Title 6021,Director H,Unknown,"Australia, United States",2018-06-14,2007,TV-MA,87 min,Action & Adventure,A Netflix title used for portfolio analytics.,2018,6,87.0,,Action & Adventure
s106021,Movie,Title 6022,Unknown,"Actor A, Actor B",India,2013-08-14,1988,TV-PG,94 min,Comedies,A Netflix title used for portfolio analytics.,2013,8,94.0,,Comedies
s106022,Movie,Title 6023,Unknown,Unknown,Canada,2014-06-18,2005,TV-MA,112 min,"International TV Shows, Stand-Up Comedy",A Netflix title used for portfolio analytics.,2014,6,112.0,,International TV Shows
s106023,TV Show,Title 6024,Director F,Unknown,Turkey,2017-01-15,1985,NC-17,4 Seasons,Documentaries,A Netflix title used for portfolio analytics.,2017,1,,4.0,Documentaries
s106024,TV Show,Title 6025,Director A,"Actor A, Actor B",United Kingdom,2012-09-27,1992,TV-MA,6 Seasons,Kids' TV,A Netflix title used for portfolio analytics.,2012,9,,6.0,Kids' TV
s106025,Movie,Title 6026,Director F,Unknown,United States,2017-06-03,1998,TV-MA,94 min,International Movies,A Netflix title used for portfolio analytics.,2017,6,94.0,,International Movies
s106026,Movie,Title 6027,Unknown,Unknown,Japan,2013-08-21,1997,TV-14,117 min,Documentaries,A Netflix title used for portfolio analytics.,2013,8,117.0,,Documentaries
s106027,Movie,Title 6028,Director O,Unknown,United States,2015-08-12,2006,TV-MA,81 min,International Movies,A Netflix title used for portfolio analytics.,2015,8,81.0,,International Movies
s106028,TV Show,Title 6029,Unknown,Unknown,United States,2014-10-14,2005,TV-MA,3 Seasons,"Action & Adventure, Kids' TV, Thrillers",A Netflix title used for portfolio analytics.,2014,10,,3.0,Action & Adventure
s106029,TV Show,Title 6030,Unknown,"Actor A, Actor B","United States, Spain",2011-03-01,2013,TV-14,4 Seasons,TV Comedies,A Netflix title used for portfolio analytics.,2011,3,,4.0,TV Comedies
s106030,Movie,Title 6031,Director E,Unknown,United States,2018-04-04,1999,PG,80 min,Thrillers,A Netflix title used for portfolio analytics.,2018,4,80.0,,Thrillers
s106031,TV Show,Title 6032,Unknown,Unknown,Spain,2019-06-18,1990,TV-14,6 Seasons,Dramas,A Netflix title used for portfolio analytics.,2019,6,,6.0,Dramas
s106032,Movie,Title 6033,Director R,"Actor A, Actor B",Brazil,2010-11-05,2018,TV-MA,120 min,"Comedies, International TV Shows",A Netflix title used for portfolio analytics.,2010,11,120.0,,Comedies
s106033,TV Show,Title 6034,Director E,Unknown,India,2018-08-30,1993,PG-13,6 Seasons,"Dramas, Horror Movies",A Netflix title used for portfolio analytics.,2018,8,,6.0,Dramas
s106034,TV Show,Title 6035,Unknown,"Actor A, Actor B",United States,2018-08-28,1997,TV-14,3 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2018,8,,3.0,TV Dramas
s106035,TV Show,Title 6036,Director V,Unknown,Spain,2016-11-25,1986,TV-14,3 Seasons,Horror Movies,A Netflix title used for portfolio analytics.,2016,11,,3.0,Horror Movies
s106036,Movie,Title 6037,Unknown,Unknown,United States,2017-12-17,2008,PG-13,143 min,Romantic Movies,A Netflix title used for portfolio analytics.,2017,12,143.0,,Romantic Movies
s106037,TV Show,Title 6038,Unknown,Unknown,United States,2018-11-09,2015,TV-14,6 Seasons,"Horror Movies, TV Comedies",A Netflix title used for portfolio analytics.,2018,11,,6.0,Horror Movies
s106038,TV Show,Title 6039,Director R,Unknown,United States,2009-08-17,1997,NR,3 Seasons,"International TV Shows, TV Comedies",A Netflix title used for portfolio analytics.,2009,8,,3.0,International TV Shows
s106039,Movie,Title 6040,Director J,Unknown,India,2018-12-26,2000,G,66 min,International TV Shows,A Netflix title used for portfolio analytics.,2018,12,66.0,,International TV Shows
s106040,Movie,Title 6041,Director N,Unknown,United States,2015-05-18,2019,TV-PG,87 min,Thrillers,A Netflix title used for portfolio analytics.,2015,5,87.0,,Thrillers
s106041,TV Show,Title 6042,Unknown,Unknown,United States,2010-08-05,1998,TV-MA,4 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2010,8,,4.0,International TV Shows
s106042,Movie,Title 6043,Director J,Unknown,Mexico,2008-08-09,2017,PG-13,110 min,Kids' TV,A Netflix title used for portfolio analytics.,2008,8,110.0,,Kids' TV
s106043,TV Show,Title 6044,Director A,"Actor A, Actor B",United States,2012-08-27,2005,TV-14,6 Seasons,International TV Shows,A Netflix title used for portfolio analytics.,2012,8,,6.0,International TV Shows
s106044,Movie,Title 6045,Unknown,"Actor A, Actor B",United Kingdom,2012-12-26,2006,TV-14,77 min,"Action & Adventure, Kids' TV",A Netflix title used for portfolio analytics.,2012,12,77.0,,Action & Adventure
s106045,Movie,Title 6046,Unknown,"Actor A, Actor B",South Korea,2011-12-20,1995,TV-Y,96 min,International Movies,A Netflix title used for portfolio analytics.,2011,12,96.0,,International Movies
s106046,Movie,Title 6047,Director H,Unknown,United Kingdom,2016-04-10,2016,TV-G,115 min,"Comedies, Horror Movies",A Netflix title used for portfolio analytics.,2016,4,115.0,,Comedies
s106047,Movie,Title 6048,Director G,Unknown,"India, Mexico",2013-07-12,2012,TV-MA,95 min,Documentaries,A Netflix title used for portfolio analytics.,2013,7,95.0,,Documentaries
s106048,Movie,Title 6049,Unknown,"Actor A, Actor B",United States,2019-07-16,2005,TV-14,64 min,Comedies,A Netflix title used for portfolio analytics.,2019,7,64.0,,Comedies
s106049,Movie,Title 6050,Director R,Unknown,India,2017-06-10,2010,TV-MA,129 min,Horror Movies,A Netflix title used for portfolio analytics.,2017,6,129.0,,Horror Movies
s106050,Movie,Title 6051,Unknown,"Actor A, Actor B",United States,2014-08-29,1985,R,55 min,Action & Adventure,A Netflix title used for portfolio analytics.,2014,8,55.0,,Action & Adventure
s106051,Movie,Title 6052,Unknown,Unknown,"Nigeria, Italy",2010-05-24,1985,TV-MA,115 min,"Documentaries, International Movies",A Netflix title used for portfolio analytics.,2010,5,115.0,,Documentaries
s106052,Movie,Title 6053,Unknown,"Actor A, Actor B",United States,2010-05-05,2005,TV-Y,72 min,"Action & Adventure, TV Comedies",A Netflix title used for portfolio analytics.,2010,5,72.0,,Action & Adventure
s106053,Movie,Title 6054,Unknown,Unknown,Italy,2019-10-31,2014,TV-14,120 min,Action & Adventure,A Netflix title used for portfolio analytics.,2019,10,120.0,,Action & Adventure
s106054,Movie,Title 6055,Unknown,Unknown,United States,2018-12-17,2001,TV-MA,84 min,"TV Dramas, Thrillers",A Netflix title used for portfolio analytics.,2018,12,84.0,,TV Dramas
s106055,Movie,Title 6056,Unknown,Unknown,United Kingdom,2015-03-21,2012,R,119 min,"Comedies, International TV Shows",A Netflix title used for portfolio analytics.,2015,3,119.0,,Comedies
s106056,Movie,Title 6057,Director D,"Actor A, Actor B",Japan,2011-02-02,2019,R,72 min,"Romantic Movies, TV Dramas",A Netflix title used for portfolio analytics.,2011,2,72.0,,Romantic Movies
s106057,TV Show,Title 6058,Director I,"Actor A, Actor B",United States,2018-10-08,2006,UR,3 Seasons,"Comedies, TV Dramas",A Netflix title used for portfolio analytics.,2018,10,,3.0,Comedies
s106058,Movie,Title 6059,Director T,Unknown,United Kingdom,2016-02-18,2005,R,115 min,"Documentaries, International Movies, Kids' TV",A Netflix title used for portfolio analytics.,2016,2,115.0,,Documentaries
s106059,TV Show,Title 6060,Unknown,"Actor A, Actor B",United States,2017-02-11,2018,R,2 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2017,2,,2.0,TV Dramas
s106060,Movie,Title 6061,Unknown,"Actor A, Actor B",Unknown,2008-10-02,1987,TV-14,84 min,Dramas,A Netflix title used for portfolio analytics.,2008,10,84.0,,Dramas
s106061,TV Show,Title 6062,Unknown,Unknown,United States,2012-07-08,2016,TV-14,3 Seasons,"Dramas, TV Dramas",A Netflix title used for portfolio analytics.,2012,7,,3.0,Dramas
s106062,Movie,Title 6063,Director E,"Actor A, Actor B","Nigeria, Germany",2019-11-22,2007,TV-MA,82 min,"Action & Adventure, International Movies",A Netflix title used for portfolio analytics.,2019,11,82.0,,Action & Adventure
s106063,Movie,Title 6064,Unknown,Unknown,"United States, Thailand",2017-03-04,1995,TV-MA,78 min,"Comedies, International Movies",A Netflix title used for portfolio analytics.,2017,3,78.0,,Comedies
s106064,Movie,Title 6065,Unknown,Unknown,India,2020-09-24,2012,R,114 min,"Romantic Movies, Thrillers",A Netflix title used for portfolio analytics.,2020,9,114.0,,Romantic Movies
s106065,Movie,Title 6066,Director J,Unknown,Canada,2010-07-31,2007,TV-MA,105 min,International TV Shows,A Netflix title used for portfolio analytics.,2010,7,105.0,,International TV Shows
s106066,TV Show,Title 6067,Unknown,"Actor A, Actor B",Unknown,2019-04-28,2014,TV-Y7,4 Seasons,TV Dramas,A Netflix title used for portfolio analytics.,2019,4,,4.0,TV Dramas
s106067,TV Show,Title 6068,Director N,"Actor A, Actor B",India,2018-08-28,1993,TV-14,3 Seasons,"International TV Shows, Kids' TV",A Netflix title used for portfolio analytics.,2018,8,,3.0,International TV Shows
s106068,Movie,Title 6069,Director R,Unknown,Spain,2016-03-09,2006,TV-Y,81 min,"Horror Movies, Romantic Movies",A Netflix title used for portfolio analytics.,2016,3,81.0,,Horror Movies
s106069,Movie,Title 6070,Director L,"Actor A, Actor B",Turkey,2020-05-27,2012,TV-MA,106 min,Action & Adventure,A Netflix title used for portfolio analytics.,2020,5,106.0,,Action & Adventure
s106070,TV Show,Title 6071,Director D,Unknown,Mexico,2020-07-27,1996,R,4 Seasons,Kids' TV,A Netflix title used for portfolio analytics.,2020,7,,4.0,Kids' TV
s106071,TV Show,Title 6072,Director P,"Actor A, Actor B",United States,2013-12-28,1998,TV-MA,3 Seasons,Action & Adventure,A Netflix title used for portfolio analytics.,2013,12,,3.0,Action & Adventure
s106072,TV Show,Title 6073,Director O,Unknown,"India, Japan",2014-12-09,2010,TV-MA,5 Seasons,TV Comedies,A Netflix title used for portfolio analytics.,2014,12,,5.0,TV Comedies
s106073,TV Show,Title 6074,Director B,Unknown,"United States, Nigeria",2014-06-03,1986,TV-MA,5 Seasons,Thrillers,A Netflix title used for portfolio analytics.,2014,6,,5.0,Thrillers
s106074,Movie,Title 6075,Unknown,Unknown,United States,2010-06-19,2009,TV-14,108 min,Dramas,A Netflix title used for portfolio analytics.,2010,6,108.0,,Dramas
s106075,Movie,Title 6076,Director G,Unknown,Canada,2010-01-28,1993,TV-PG,111 min,Romantic Movies,A Netflix title used for portfolio analytics.,2010,1,111.0,,Romantic Movies
s106076,Movie,Title 6077,Director W,Unknown,Canada,2016-04-26,2008,NR,73 min,"Documentaries, Horror Movies",A Netflix title used for portfolio analytics.,2016,4,73.0,,Documentaries
s106077,Movie,Title 6078,Director X,Unknown,"United States, Spain",2009-06-01,1991,TV-14,56 min,TV Dramas,A Netflix title used for portfolio analytics.,2009,6,56.0,,TV Dramas
s106078,TV Show,Title 6079,Unknown,Unknown,"United States, Thailand",2009-03-08,1994,TV-MA,2 Seasons,Comedies,A Netflix title used for portfolio analytics.,2009,3,,2.0,Comedies
s106079,Movie,Title 6080,Director O,Unknown,Turkey,2018-01-17,2012,TV-PG,105 min,Kids' TV,A Netflix title used for portfolio analytics.,2018,1,105.0,,Kids' TV
s106080,Movie,Title 6081,Director L,Unknown,United States,2018-10-11,2002,R,97 min,Action & Adventure,A Netflix title used for portfolio analytics.,2018,10,97.0,,Action & Adventure
s106081,TV Show,Title 6082,Director A,Unknown,Nigeria,2015-08-27,2013,TV-MA,3 Seasons,Documentaries,A Netflix title used for portfolio analytics.,2015,8,,3.0,Documentaries
