order_id,order_date,region,state,segment,category,quantity,discount,sales,profit,customer_id,profit_ratio,profit_per_order,sales_per_customer,year,month
ORD-114380,2015-11-30,South,Louisiana,Corporate,Furniture,2,0.031,330.37,30.43,C10857,0.0921,30.43,2284.83,2015,2015-11
ORD-114381,2015-04-23,Central,Wisconsin,Home Office,Technology,6,0.2139,818.46,104.64,C10642,0.1278,104.64,2841.27,2015,2015-04
ORD-114382,2014-07-19,West,California,Home Office,Technology,1,0.031,298.44,30.13,C11968,0.101,30.13,2426.0,2014,2014-07
ORD-114383,2015-05-18,Central,Missouri,Corporate,Technology,3,0.0184,528.02,22.43,C10419,0.0425,22.43,2163.73,2015,2015-05
ORD-114384,2017-04-29,West,Arizona,Consumer,Office Supplies,1,0.1497,56.15,5.58,C11088,0.0994,5.58,1364.16,2017,2017-04
ORD-114385,2016-09-08,South,Kentucky,Consumer,Furniture,3,0.1052,617.6,111.26,C10038,0.1801,111.26,1039.64,2016,2016-09
ORD-114386,2016-04-16,South,Tennessee,Consumer,Office Supplies,4,0.2579,228.4,51.49,C12024,0.2254,51.49,4949.01,2016,2016-04
ORD-114387,2017-01-02,South,Kentucky,Consumer,Furniture,2,0.1782,684.32,-43.98,C13854,-0.0643,-43.98,1303.85,2017,2017-01
ORD-114388,2017-04-22,West,Nevada,Corporate,Furniture,2,0.1602,552.57,45.86,C12072,0.083,45.86,4224.37,2017,2017-04
ORD-114389,2017-09-26,South,South Carolina,Consumer,Office Supplies,5,0.1954,298.16,30.62,C11664,0.1027,30.62,1402.4,2017,2017-09
ORD-114390,2015-06-02,South,Arkansas,Corporate,Furniture,4,0.1878,528.04,2.78,C12928,0.0053,2.78,3380.57,2015,2015-06
ORD-114391,2015-01-31,South,South Carolina,Consumer,Furniture,2,0.1226,298.36,59.09,C12803,0.198,59.09,1075.65,2015,2015-01
ORD-114392,2015-07-20,West,Idaho,Consumer,Office Supplies,2,0.1527,133.11,26.35,C12925,0.198,26.35,1312.63,2015,2015-07
ORD-114393,2017-08-27,East,Virginia,Consumer,Office Supplies,2,0.037,127.99,23.34,C10650,0.1824,23.34,1160.23,2017,2017-08
ORD-114394,2017-06-13,Central,Michigan,Consumer,Technology,4,0.0808,791.56,110.25,C11344,0.1393,110.25,2756.45,2017,2017-06
ORD-114395,2017-04-11,East,Georgia,Corporate,Office Supplies,3,0.0371,136.72,23.8,C13538,0.1741,23.8,1241.65,2017,2017-04
ORD-114396,2016-01-06,West,Arizona,Corporate,Office Supplies,3,0.0336,74.36,8.37,C13765,0.1126,8.37,2757.55,2016,2016-01
ORD-114397,2015-11-10,West,Colorado,Consumer,Office Supplies,1,0.2764,75.42,9.45,C12029,0.1253,9.45,1052.23,2015,2015-11
ORD-114398,2014-08-26,South,Texas,Corporate,Office Supplies,3,0.0757,120.46,26.54,C13023,0.2203,26.54,2642.67,2014,2014-08
ORD-114399,2016-02-05,Central,Missouri,Consumer,Technology,4,0.1201,819.66,46.0,C10273,0.0561,46.0,2641.77,2016,2016-02
ORD-114400,2015-10-14,East,New Jersey,Consumer,Office Supplies,3,0.0653,121.53,14.67,C13865,0.1207,14.67,700.29,2015,2015-10
ORD-114401,2015-06-22,South,Louisiana,Consumer,Office Supplies,4,0.0343,182.84,34.22,C11434,0.1872,34.22,182.84,2015,2015-06
ORD-114402,2014-12-23,Central,Iowa,Corporate,Furniture,4,0.0671,576.65,60.35,C11185,0.1047,60.35,806.65,2014,2014-12
ORD-114403,2015-03-23,West,Utah,Consumer,Technology,1,0.028,423.62,38.71,C10291,0.0914,38.71,1768.06,2015,2015-03
ORD-114404,2017-04-08,Central,Ohio,Consumer,Technology,5,0.0889,2554.66,331.06,C13640,0.1296,331.06,4788.86,2017,2017-04
ORD-114405,2017-05-25,Central,Iowa,Home Office,Furniture,3,0.0251,339.87,58.49,C13992,0.1721,58.49,828.85,2017,2017-05
ORD-114406,2014-05-05,East,Georgia,Consumer,Technology,1,0.0111,304.79,41.94,C13336,0.1376,41.94,654.54,2014,2014-05
ORD-114407,2015-09-04,East,New Jersey,Home Office,Technology,2,0.0501,287.9,42.04,C11359,0.146,42.04,909.34,2015,2015-09
ORD-114408,2014-05-25,West,Idaho,Consumer,Office Supplies,3,0.0948,397.07,63.46,C11715,0.1598,63.46,2226.15,2014,2014-05
ORD-114409,2017-05-02,East,New York,Consumer,Office Supplies,3,0.0313,360.76,59.76,C13768,0.1657,59.76,1143.86,2017,2017-05
ORD-114410,2014-10-11,Central,Illinois,Consumer,Furniture,4,0.0263,986.64,-1.9,C13996,-0.0019,-1.9,3564.66,2014,2014-10
ORD-114411,2017-12-19,South,Tennessee,Home Office,Office Supplies,3,0.0552,141.01,29.8,C11718,0.2113,29.8,863.88,2017,2017-12
ORD-114412,2017-04-08,East,Massachusetts,Corporate,Office Supplies,2,0.0459,89.83,15.99,C10787,0.178,15.99,3201.04,2017,2017-04
ORD-114413,2016-10-30,East,Florida,Consumer,Office Supplies,4,0.0946,220.8,14.8,C10670,0.067,14.8,1612.57,2016,2016-10
ORD-114414,2015-05-31,South,Oklahoma,Consumer,Technology,2,0.1521,472.26,37.82,C13140,0.0801,37.82,1133.29,2015,2015-05
ORD-114415,2015-12-10,Central,Kansas,Corporate,Office Supplies,5,0.0281,364.78,87.47,C10828,0.2398,87.47,2072.84,2015,2015-12
ORD-114416,2016-06-08,East,Massachusetts,Consumer,Furniture,3,0.0,589.51,-91.12,C13113,-0.1546,-91.12,1351.15,2016,2016-06
ORD-114417,2014-06-30,East,North Carolina,Corporate,Office Supplies,4,0.0431,264.66,42.75,C11261,0.1615,42.75,3178.08,2014,2014-06
ORD-114418,2015-03-11,East,New Jersey,Consumer,Office Supplies,1,0.1442,64.08,14.32,C13614,0.2235,14.32,4031.97,2015,2015-03
ORD-114419,2016-12-22,West,Utah,Consumer,Office Supplies,4,0.1748,229.29,31.73,C11450,0.1384,31.73,3975.48,2016,2016-12
ORD-114420,2014-09-20,East,New Jersey,Consumer,Technology,1,0.093,189.36,31.72,C10023,0.1675,31.72,863.94,2014,2014-09
ORD-114421,2016-05-30,East,Massachusetts,Home Office,Office Supplies,3,0.1284,198.07,30.15,C12255,0.1522,30.15,3687.84,2016,2016-05
ORD-114422,2015-02-14,Central,Kansas,Corporate,Furniture,5,0.099,776.45,14.19,C13198,0.0183,14.19,2394.66,2015,2015-02
ORD-114423,2015-02-06,South,Oklahoma,Corporate,Furniture,3,0.1237,364.96,10.09,C12109,0.0276,10.09,2234.42,2015,2015-02
ORD-114424,2014-11-29,Central,Ohio,Consumer,Technology,1,0.1015,343.64,37.65,C13103,0.1096,37.65,2412.38,2014,2014-11
ORD-114425,2017-07-29,South,Louisiana,Corporate,Office Supplies,5,0.0654,224.43,17.86,C10701,0.0796,17.86,888.11,2017,2017-07
ORD-114426,2014-03-24,South,Louisiana,Home Office,Office Supplies,3,0.1453,206.5,-37.46,C10224,-0.1814,-37.46,2937.32,2014,2014-03
ORD-114427,2015-11-15,East,Pennsylvania,Corporate,Office Supplies,6,0.1133,301.96,60.86,C11527,0.2015,60.86,2814.01,2015,2015-11
ORD-114428,2014-06-03,East,Georgia,Consumer,Furniture,2,0.0755,438.54,24.86,C11099,0.0567,24.86,1766.8,2014,2014-06
ORD-114429,2015-05-27,South,South Carolina,Consumer,Furniture,2,0.1143,363.44,29.5,C11102,0.0812,29.5,4747.9,2015,2015-05
ORD-114430,2016-12-11,South,Texas,Home Office,Office Supplies,5,0.1142,229.77,54.34,C13824,0.2365,54.34,2002.15,2016,2016-12
ORD-114431,2017-02-25,Central,Illinois,Consumer,Office Supplies,4,0.0577,181.61,12.24,C12464,0.0674,12.24,1965.82,2017,2017-02
ORD-114432,2016-05-24,East,New York,Corporate,Technology,4,0.0527,1290.57,134.24,C10572,0.104,134.24,1941.85,2016,2016-05
ORD-114433,2015-12-18,South,South Carolina,Corporate,Office Supplies,3,0.1213,98.53,16.13,C10034,0.1637,16.13,1324.71,2015,2015-12
ORD-114434,2017-12-01,Central,Michigan,Corporate,Office Supplies,3,0.0619,186.37,41.68,C10451,0.2236,41.68,3495.31,2017,2017-12
ORD-114435,2017-08-08,South,Oklahoma,Consumer,Furniture,2,0.1043,283.74,22.53,C10927,0.0794,22.53,1662.42,2017,2017-08
ORD-114436,2016-03-27,South,Oklahoma,Consumer,Technology,3,0.0653,799.8,63.68,C12110,0.0796,63.68,979.28,2016,2016-03
ORD-114437,2015-05-17,West,Colorado,Home Office,Technology,5,0.1023,1317.06,158.68,C10968,0.1205,158.68,2999.48,2015,2015-05
ORD-114438,2014-10-09,West,Arizona,Consumer,Furniture,1,0.1595,174.82,5.78,C12582,0.0331,5.78,2286.87,2014,2014-10
ORD-114439,2014-01-15,East,Florida,Corporate,Office Supplies,4,0.1997,265.31,29.82,C13725,0.1124,29.82,265.31,2014,2014-01
ORD-114440,2017-05-05,West,California,Home Office,Furniture,3,0.0175,695.89,114.45,C10050,0.1645,114.45,1107.45,2017,2017-05
ORD-114441,2017-04-25,East,New York,Consumer,Furniture,2,0.002,342.48,48.6,C13013,0.1419,48.6,2682.63,2017,2017-04
ORD-114442,2014-08-31,Central,Iowa,Consumer,Office Supplies,3,0.1731,228.92,28.96,C13630,0.1265,28.96,1264.98,2014,2014-08
ORD-114443,2017-03-03,West,Utah,Consumer,Office Supplies,4,0.0643,315.46,53.86,C10347,0.1707,53.86,1786.56,2017,2017-03
ORD-114444,2016-01-23,South,Tennessee,Consumer,Office Supplies,4,0.1796,86.69,11.6,C11759,0.1338,11.6,1708.05,2016,2016-01
ORD-114445,2017-11-25,South,Alabama,Consumer,Technology,2,0.1846,469.63,31.49,C11574,0.0671,31.49,1780.03,2017,2017-11
ORD-114446,2014-08-03,West,Washington,Corporate,Technology,3,0.1219,822.66,125.55,C11847,0.1526,125.55,1027.89,2014,2014-08
ORD-114447,2016-10-23,East,North Carolina,Corporate,Office Supplies,2,0.0976,118.66,-13.1,C11094,-0.1104,-13.1,5076.72,2016,2016-10
ORD-114448,2016-11-13,South,Oklahoma,Corporate,Office Supplies,4,0.0246,285.21,77.53,C11775,0.2718,77.53,2939.55,2016,2016-11
ORD-114449,2015-01-27,West,Nevada,Home Office,Office Supplies,5,0.2495,155.44,-11.8,C12463,-0.0759,-11.8,1819.63,2015,2015-01
ORD-114450,2014-05-27,East,New York,Consumer,Office Supplies,2,0.2302,143.54,25.94,C13401,0.1807,25.94,1290.83,2014,2014-05
ORD-114451,2014-06-25,South,Kentucky,Home Office,Furniture,2,0.1521,374.97,33.16,C11924,0.0884,33.16,1893.6,2014,2014-06
ORD-114452,2016-07-22,Central,Ohio,Corporate,Office Supplies,3,0.1227,231.82,-19.04,C13888,-0.0821,-19.04,3658.31,2016,2016-07
ORD-114453,2016-01-26,South,Texas,Corporate,Furniture,2,0.0962,343.41,23.93,C13874,0.0697,23.93,1026.57,2016,2016-01
ORD-114454,2014-02-05,Central,Wisconsin,Corporate,Technology,1,0.0034,141.36,18.31,C10835,0.1295,18.31,2416.69,2014,2014-02
ORD-114455,2016-09-30,South,Louisiana,Consumer,Technology,4,0.0343,535.49,17.37,C10383,0.0324,17.37,914.29,2016,2016-09
ORD-114456,2016-04-16,Central,Ohio,Consumer,Technology,3,0.0127,793.4,99.33,C10393,0.1252,99.33,2722.49,2016,2016-04
ORD-114457,2014-10-24,East,Georgia,Home Office,Technology,4,0.2802,886.94,37.18,C13021,0.0419,37.18,2526.47,2014,2014-10
ORD-114458,2015-05-29,West,California,Corporate,Office Supplies,1,0.2322,34.5,2.37,C12854,0.0687,2.37,309.69,2015,2015-05
ORD-114459,2015-07-12,Central,Michigan,Consumer,Office Supplies,4,0.4212,157.03,21.76,C11879,0.1386,21.76,1401.32,2015,2015-07
ORD-114460,2017-09-16,West,Nevada,Consumer,Technology,3,0.118,694.82,121.08,C12246,0.1743,121.08,1303.48,2017,2017-09
ORD-114461,2016-05-30,West,Oregon,Consumer,Office Supplies,1,0.0,115.44,14.79,C13154,0.1281,14.79,2490.96,2016,2016-05
ORD-114462,2015-07-06,Central,Kansas,Consumer,Furniture,5,0.028,807.59,128.7,C10680,0.1594,128.7,5733.9,2015,2015-07
ORD-114463,2014-02-03,West,Utah,Consumer,Furniture,3,0.0653,487.35,92.99,C13013,0.1908,92.99,2682.63,2014,2014-02
ORD-114464,2014-10-25,West,Idaho,Consumer,Office Supplies,1,0.1638,72.86,14.62,C11870,0.2007,14.62,2019.76,2014,2014-10
ORD-114465,2017-05-15,South,Oklahoma,Corporate,Technology,6,0.0905,1472.77,-123.25,C12667,-0.0837,-123.25,4611.48,2017,2017-05
ORD-114466,2017-04-30,South,Texas,Consumer,Furniture,3,0.0934,892.15,22.62,C10079,0.0254,22.62,5191.42,2017,2017-04
ORD-114467,2015-05-09,South,South Carolina,Consumer,Office Supplies,3,0.0619,208.13,23.59,C10349,0.1133,23.59,3925.49,2015,2015-05
ORD-114468,2015-07-16,East,New Jersey,Consumer,Technology,2,0.199,278.99,28.13,C10632,0.1008,28.13,2311.92,2015,2015-07
ORD-114469,2016-12-08,East,Virginia,Consumer,Furniture,3,0.0824,550.61,2.07,C13023,0.0038,2.07,2642.67,2016,2016-12
ORD-114470,2015-09-22,South,Arkansas,Consumer,Office Supplies,2,0.0165,171.56,24.89,C13196,0.1451,24.89,3673.04,2015,2015-09
ORD-114471,2015-11-02,South,Arkansas,Corporate,Technology,4,0.0215,1223.49,118.69,C11916,0.097,118.69,2847.26,2015,2015-11
ORD-114472,2015-12-06,West,Idaho,Home Office,Technology,2,0.1927,310.19,17.21,C12903,0.0555,17.21,2549.16,2015,2015-12
ORD-114473,2015-11-24,West,Idaho,Corporate,Technology,4,0.3091,1135.51,-28.92,C10932,-0.0255,-28.92,3057.96,2015,2015-11
ORD-114474,2015-09-22,South,Arkansas,Consumer,Office Supplies,3,0.1057,141.1,21.77,C11430,0.1543,21.77,4137.09,2015,2015-09
ORD-114475,2016-07-16,West,Colorado,Consumer,Furniture,4,0.0388,919.4,69.3,C11694,0.0754,69.3,3678.65,2016,2016-07
ORD-114476,2017-09-03,West,Utah,Consumer,Technology,4,0.1207,905.56,220.39,C12913,0.2434,220.39,1692.53,2017,2017-09
ORD-114477,2016-08-22,West,Washington,Corporate,Furniture,1,0.1368,300.77,16.83,C11596,0.056,16.83,1689.31,2016,2016-08
ORD-114478,2014-08-02,South,Arkansas,Corporate,Office Supplies,5,0.0194,173.07,25.06,C10174,0.1448,25.06,425.93,2014,2014-08
ORD-114479,2015-09-18,West,Colorado,Consumer,Furniture,3,0.0382,962.62,81.64,C11208,0.0848,81.64,1681.84,2015,2015-09
ORD-114480,2017-06-14,West,Idaho,Consumer,Technology,3,0.0973,963.68,162.22,C12825,0.1683,162.22,2219.32,2017,2017-06
ORD-114481,2017-11-27,East,Pennsylvania,Home Office,Furniture,1,0.0495,202.26,32.13,C11098,0.1589,32.13,472.16,2017,2017-11
ORD-114482,2015-09-24,West,Nevada,Consumer,Office Supplies,6,0.0065,722.69,138.84,C10131,0.1921,138.84,1948.13,2015,2015-09
ORD-114483,2016-04-05,East,New York,Home Office,Furniture,3,0.0745,462.1,-3.68,C12313,-0.008,-3.68,1960.61,2016,2016-04
ORD-114484,2014-07-27,South,Louisiana,Consumer,Furniture,2,0.0734,761.95,56.86,C10694,0.0746,56.86,5672.2,2014,2014-07
ORD-114485,2015-08-16,Central,Minnesota,Consumer,Furniture,4,0.1337,818.21,70.04,C11027,0.0856,70.04,1195.15,2015,2015-08
ORD-114486,2017-10-20,East,New York,Consumer,Office Supplies,3,0.0156,179.0,29.56,C11062,0.1651,29.56,3274.79,2017,2017-10
ORD-114487,2016-10-12,Central,Kansas,Home Office,Furniture,3,0.0061,680.21,41.84,C10665,0.0615,41.84,1952.9,2016,2016-10
ORD-114488,2015-08-26,East,Georgia,Consumer,Technology,2,0.1956,434.68,48.84,C10720,0.1124,48.84,3989.61,2015,2015-08
ORD-114489,2016-08-24,South,Alabama,Corporate,Furniture,2,0.1,359.58,-9.39,C12990,-0.0261,-9.39,3043.26,2016,2016-08
ORD-114490,2016-11-29,East,Pennsylvania,Consumer,Furniture,4,0.1754,539.45,28.73,C13933,0.0533,28.73,5406.52,2016,2016-11
ORD-114491,2014-03-01,South,Kentucky,Home Office,Technology,4,0.2776,565.06,11.2,C13921,0.0198,11.2,1321.56,2014,2014-03
ORD-114492,2016-06-12,West,Washington,Consumer,Furniture,7,0.0763,2156.96,93.26,C10511,0.0432,93.26,2542.16,2016,2016-06
ORD-114493,2017-04-22,South,Texas,Consumer,Furniture,2,0.2184,220.47,22.83,C10968,0.1036,22.83,2999.48,2017,2017-04
ORD-114494,2016-11-04,Central,Missouri,Consumer,Office Supplies,4,0.1141,362.38,28.34,C12761,0.0782,28.34,2339.41,2016,2016-11
ORD-114495,2015-05-12,South,Alabama,Corporate,Office Supplies,3,0.1187,132.17,21.07,C13246,0.1594,21.07,624.97,2015,2015-05
ORD-114496,2016-03-05,Central,Ohio,Consumer,Office Supplies,2,0.0797,92.34,11.81,C11342,0.1279,11.81,3395.46,2016,2016-03
ORD-114497,2014-02-11,South,Texas,Consumer,Furniture,6,0.1202,820.4,121.0,C13985,0.1475,121.0,1622.81,2014,2014-02
ORD-114498,2016-03-18,East,New Jersey,Corporate,Office Supplies,2,0.35,108.44,6.21,C10753,0.0573,6.21,528.13,2016,2016-03
ORD-114499,2016-06-08,South,South Carolina,Corporate,Furniture,1,0.0517,95.38,19.4,C13988,0.2034,19.4,668.15,2016,2016-06
ORD-114500,2017-10-30,West,Idaho,Home Office,Technology,4,0.1592,1038.96,125.89,C11100,0.1212,125.89,1677.87,2017,2017-10
ORD-114501,2017-06-29,East,Massachusetts,Consumer,Office Supplies,3,0.0628,188.94,35.62,C11296,0.1885,35.62,1137.9,2017,2017-06
ORD-114502,2014-08-08,West,Nevada,Consumer,Furniture,3,0.1887,378.69,34.13,C10332,0.0901,34.13,982.74,2014,2014-08
ORD-114503,2016-06-01,Central,Missouri,Consumer,Office Supplies,3,0.0481,283.26,42.83,C12160,0.1512,42.83,1247.1,2016,2016-06
ORD-114504,2016-11-04,East,Pennsylvania,Corporate,Furniture,2,0.0044,150.12,11.6,C13707,0.0773,11.6,3585.95,2016,2016-11
ORD-114505,2016-11-01,South,Tennessee,Consumer,Furniture,4,0.1488,697.47,50.21,C11081,0.072,50.21,2754.01,2016,2016-11
ORD-114506,2016-01-26,East,New York,Corporate,Office Supplies,4,0.0247,331.89,40.73,C10772,0.1227,40.73,3162.13,2016,2016-01
ORD-114507,2015-12-21,Central,Kansas,Corporate,Technology,3,0.2022,631.63,12.75,C13508,0.0202,12.75,3234.21,2015,2015-12
ORD-114508,2014-10-21,East,Georgia,Consumer,Technology,1,0.0382,159.94,14.0,C11140,0.0875,14.0,2262.86,2014,2014-10
ORD-114509,2014-09-04,West,California,Consumer,Office Supplies,3,0.1137,201.79,29.37,C10994,0.1455,29.37,1799.95,2014,2014-09
ORD-114510,2015-10-21,West,Idaho,Consumer,Technology,4,0.0747,765.5,98.01,C12383,0.128,98.01,3724.21,2015,2015-10
ORD-114511,2016-10-30,West,Idaho,Corporate,Office Supplies,7,0.0373,434.1,56.28,C13942,0.1296,56.28,2684.97,2016,2016-10
ORD-114512,2016-11-07,Central,Iowa,Home Office,Furniture,3,0.1106,333.45,17.35,C13339,0.052,17.35,1006.78,2016,2016-11
ORD-114513,2015-04-14,Central,Michigan,Corporate,Furniture,3,0.0255,311.04,13.8,C11638,0.0444,13.8,3280.79,2015,2015-04
ORD-114514,2017-12-22,West,Colorado,Corporate,Furniture,4,0.0235,1002.75,114.43,C11536,0.1141,114.43,1489.8,2017,2017-12
ORD-114515,2014-06-06,Central,Kansas,Corporate,Technology,5,0.1472,694.22,55.39,C12657,0.0798,55.39,902.92,2014,2014-06
ORD-114516,2014-10-18,South,Tennessee,Home Office,Office Supplies,4,0.0723,192.32,35.8,C10863,0.1861,35.8,2159.37,2014,2014-10
ORD-114517,2017-11-25,West,Idaho,Consumer,Technology,4,0.0478,1229.61,116.44,C10242,0.0947,116.44,2330.9,2017,2017-11
ORD-114518,2016-12-04,Central,Iowa,Corporate,Furniture,3,0.1205,521.15,63.35,C13796,0.1216,63.35,1980.17,2016,2016-12
ORD-114519,2015-01-26,South,Texas,Consumer,Technology,3,0.1195,590.02,67.25,C12591,0.114,67.25,3867.61,2015,2015-01
ORD-114520,2015-10-20,West,Idaho,Consumer,Furniture,1,0.0807,161.87,25.07,C13769,0.1549,25.07,1779.74,2015,2015-10
ORD-114521,2016-12-02,Central,Wisconsin,Consumer,Furniture,2,0.1815,318.06,12.07,C12485,0.0379,12.07,2057.93,2016,2016-12
ORD-114522,2014-12-18,South,Texas,Corporate,Furniture,1,0.2352,110.08,21.55,C12090,0.1958,21.55,767.22,2014,2014-12
ORD-114523,2014-05-31,West,California,Consumer,Furniture,5,0.0742,1011.92,115.33,C11008,0.114,115.33,1988.66,2014,2014-05
ORD-114524,2016-11-17,South,Arkansas,Home Office,Office Supplies,4,0.0344,155.92,22.58,C13205,0.1448,22.58,1609.93,2016,2016-11
ORD-114525,2014-08-03,West,Nevada,Corporate,Furniture,2,0.0766,439.45,49.97,C13829,0.1137,49.97,439.45,2014,2014-08
ORD-114526,2015-05-15,West,Idaho,Corporate,Office Supplies,9,0.0209,428.12,86.23,C11431,0.2014,86.23,2696.52,2015,2015-05
ORD-114527,2016-01-30,Central,Illinois,Corporate,Technology,3,0.0351,1343.21,227.8,C11378,0.1696,227.8,3145.61,2016,2016-01
ORD-114528,2017-10-30,East,Georgia,Consumer,Office Supplies,2,0.0288,304.08,45.67,C10106,0.1502,45.67,2854.98,2017,2017-10
ORD-114529,2015-05-09,East,New York,Consumer,Office Supplies,5,0.0801,325.59,77.62,C13139,0.2384,77.62,1408.4,2015,2015-05
ORD-114530,2016-02-26,Central,Illinois,Consumer,Technology,2,0.1335,282.03,29.61,C11097,0.105,29.61,1481.41,2016,2016-02
ORD-114531,2015-06-17,West,Utah,Consumer,Furniture,3,0.0306,817.82,96.19,C11998,0.1176,96.19,3447.78,2015,2015-06
ORD-114532,2017-03-02,East,Georgia,Consumer,Technology,4,0.1538,888.82,105.48,C10409,0.1187,105.48,3738.66,2017,2017-03
ORD-114533,2017-05-12,Central,Michigan,Consumer,Office Supplies,2,0.015,58.47,12.19,C10586,0.2085,12.19,2139.45,2017,2017-05
ORD-114534,2016-03-19,East,New Jersey,Consumer,Technology,5,0.0525,1226.77,180.39,C11530,0.147,180.39,2243.35,2016,2016-03
ORD-114535,2014-11-05,West,Idaho,Home Office,Furniture,8,0.1892,2060.53,-120.18,C11615,-0.0583,-120.18,3486.72,2014,2014-11
ORD-114536,2016-04-25,West,California,Consumer,Office Supplies,4,0.0541,174.98,40.11,C12196,0.2292,40.11,2801.98,2016,2016-04
ORD-114537,2017-04-11,East,Virginia,Corporate,Office Supplies,3,0.0914,130.46,25.38,C10821,0.1945,25.38,239.81,2017,2017-04
ORD-114538,2014-03-24,East,Georgia,Consumer,Furniture,2,0.0371,322.16,-4.26,C10157,-0.0132,-4.26,1482.71,2014,2014-03
ORD-114539,2015-06-02,West,Arizona,Consumer,Furniture,4,0.1748,754.37,-18.99,C12276,-0.0252,-18.99,1137.37,2015,2015-06
ORD-114540,2015-08-25,East,Florida,Consumer,Furniture,4,0.1534,989.4,5.01,C12222,0.0051,5.01,6481.0,2015,2015-08
ORD-114541,2016-09-12,Central,Ohio,Corporate,Furniture,4,0.1206,533.12,22.45,C11342,0.0421,22.45,3395.46,2016,2016-09
ORD-114542,2014-10-20,West,Washington,Home Office,Office Supplies,4,0.0836,193.36,28.64,C11730,0.1481,28.64,1064.46,2014,2014-10
ORD-114543,2014-09-20,East,New Jersey,Consumer,Office Supplies,2,0.134,85.92,9.24,C11570,0.1075,9.24,593.55,2014,2014-09
ORD-114544,2017-02-26,East,Pennsylvania,Consumer,Office Supplies,2,0.2411,142.33,19.05,C13071,0.1338,19.05,2113.91,2017,2017-02
ORD-114545,2016-11-21,East,Virginia,Consumer,Office Supplies,5,0.2826,322.5,26.52,C13062,0.0822,26.52,1749.25,2016,2016-11
ORD-114546,2015-09-04,Central,Missouri,Consumer,Furniture,3,0.087,627.84,42.45,C11270,0.0676,42.45,1731.36,2015,2015-09
ORD-114547,2015-05-30,South,South Carolina,Corporate,Furniture,2,0.0615,310.7,29.1,C10581,0.0937,29.1,1307.64,2015,2015-05
ORD-114548,2017-02-16,South,South Carolina,Home Office,Office Supplies,4,0.0762,276.24,55.28,C11686,0.2001,55.28,4990.38,2017,2017-02
ORD-114549,2016-10-14,South,Arkansas,Home Office,Technology,4,0.2117,631.05,21.18,C12571,0.0336,21.18,2581.24,2016,2016-10
ORD-114550,2014-01-04,West,California,Home Office,Technology,5,0.2161,1232.31,138.37,C11339,0.1123,138.37,3957.54,2014,2014-01
ORD-114551,2014-12-12,Central,Kansas,Home Office,Office Supplies,3,0.0938,210.83,26.99,C10284,0.128,26.99,1227.69,2014,2014-12
ORD-114552,2015-12-08,West,California,Corporate,Office Supplies,5,0.0511,283.74,42.98,C10442,0.1515,42.98,388.24,2015,2015-12
ORD-114553,2017-09-08,West,California,Consumer,Office Supplies,2,0.0592,86.86,17.79,C10841,0.2048,17.79,1337.24,2017,2017-09
ORD-114554,2014-01-08,Central,Iowa,Consumer,Furniture,3,0.043,643.97,70.47,C11422,0.1094,70.47,1134.36,2014,2014-01
ORD-114555,2016-09-27,South,Oklahoma,Consumer,Furniture,4,0.0728,544.63,32.9,C12284,0.0604,32.9,1450.14,2016,2016-09
ORD-114556,2016-01-16,South,Oklahoma,Consumer,Office Supplies,1,0.0681,97.38,21.22,C12432,0.2179,21.22,776.09,2016,2016-01
ORD-114557,2014-04-05,Central,Ohio,Home Office,Technology,1,0.0668,363.89,45.76,C13783,0.1258,45.76,1394.74,2014,2014-04
ORD-114558,2016-11-06,West,California,Corporate,Technology,3,0.0904,1179.83,50.68,C13650,0.043,50.68,2324.22,2016,2016-11
