listing_id,neighborhood,room_type,price_eur,minimum_nights,number_of_reviews,latitude,longitude,last_scraped
ATH-105330,Syntagma,Entire home/apt,103.89,1,14,37.975841,23.715867,2025-01-15
ATH-105331,Ilion,Entire home/apt,63.25,3,20,38.021601,23.722487,2025-01-15
ATH-105332,Psiri,Entire home/apt,171.82,4,16,37.997542,23.748342,2025-01-15
ATH-105333,,Entire home/apt,378.9,1,16,38.006021,23.705409,2025-01-15
ATH-105334,Pangrati,Entire home/apt,78.3,2,17,37.970475,23.72115,2025-01-15
ATH-105335,Kolonaki,Entire home/apt,102.75,2,25,37.993912,23.714168,2025-01-15
ATH-105336,Gazi,Entire home/apt,81.11,4,12,37.956615,23.756104,2025-01-15
ATH-105337,Syntagma,Entire home/apt,224.07,2,17,38.014282,23.718762,2025-01-15
ATH-105338,Monastiraki,Private room,80.8,5,11,37.976598,23.682892,2025-01-15
ATH-105339,Ilion,Entire home/apt,34.94,2,18,37.976243,23.732823,2025-01-15
ATH-105340,Koukaki,Entire home/apt,75.72,1,15,38.013068,23.747197,2025-01-15
ATH-105341,Koukaki,Entire home/apt,165.52,10,11,37.998911,23.691646,2025-01-15
ATH-105342,Metaxourgeio,Entire home/apt,49.28,2,17,38.009744,23.747065,2025-01-15
ATH-105343,Neos Kosmos,Entire home/apt,54.09,7,16,37.973281,23.721864,2025-01-15
ATH-105344,Neos Kosmos,Entire home/apt,76.09,10,12,37.95527,23.718356,2025-01-15
ATH-105345,Kolonaki,Private room,192.18,1,20,37.996116,23.762676,2025-01-15
ATH-105346,Zografou,Entire home/apt,66.7,2,20,37.994432,23.742696,2025-01-15
ATH-105347,Koukaki,Entire home/apt,83.67,3,18,37.990091,23.749942,2025-01-15
ATH-105348,Kypseli,Entire home/apt,65.06,3,11,37.975287,23.719784,2025-01-15
ATH-105349,Kallithea,Entire home/apt,64.88,3,18,37.99957,23.715586,2025-01-15
ATH-105350,Koukaki,Entire home/apt,59.71,1,21,37.994036,23.767342,2025-01-15
ATH-105351,Gazi,Entire home/apt,95.4,3,19,37.981946,23.740813,2025-01-15
ATH-105352,Koukaki,Entire home/apt,131.6,1,11,38.016119,23.713379,2025-01-15
ATH-105353,Vyronas,Private room,37.11,7,30,37.96343,23.729052,2025-01-15
ATH-105354,Neos Kosmos,Private room,52.54,10,19,37.991922,23.742394,2025-01-15
ATH-105355,Koukaki,Entire home/apt,192.92,2,14,37.972658,23.692303,2025-01-15
ATH-105356,Kypseli,Private room,96.8,3,16,37.956301,23.702797,2025-01-15
ATH-105357,Exarcheia,Entire home/apt,90.97,1,22,37.984778,23.733573,2025-01-15
ATH-105358,Exarcheia,Entire home/apt,131.53,1,22,37.989859,23.715814,2025-01-15
ATH-105359,Pangrati,Entire home/apt,164.04,1,22,37.958141,23.710361,2025-01-15
ATH-105360,Monastiraki,Private room,77.77,4,25,37.96317,23.756553,2025-01-15
ATH-105361,Neos Kosmos,Private room,54.35,3,20,37.998148,23.702958,2025-01-15
ATH-105362,Kolonaki,Entire home/apt,159.61,2,12,38.018761,23.713542,2025-01-15
ATH-105363,Kypseli,Entire home/apt,62.21,7,21,37.98109,23.6962,2025-01-15
ATH-105364,Pangrati,Entire home/apt,174.5,2,23,37.959249,23.715664,2025-01-15
ATH-105365,Ilion,Entire home/apt,49.38,1,21,38.005962,23.734445,2025-01-15
ATH-105366,Zografou,Entire home/apt,38.97,3,24,37.979743,23.697034,2025-01-15
ATH-105367,Koukaki,Entire home/apt,94.16,1,17,37.98967,23.762582,2025-01-15
ATH-105368,Plaka,Entire home/apt,166.42,10,19,37.971161,23.749839,2025-01-15
ATH-105369,Syntagma,Entire home/apt,159.12,3,17,37.989306,23.750118,2025-01-15
ATH-105370,Plaka,Private room,97.59,3,18,37.991294,23.734783,2025-01-15
ATH-105371,Plaka,Shared room,72.55,3,16,37.987691,23.708088,2025-01-15
ATH-105372,Koukaki,Entire home/apt,155.92,2,15,37.974041,23.713901,2025-01-15
ATH-105373,Kallithea,Entire home/apt,89.56,1,14,37.983508,23.709937,2025-01-15
ATH-105374,Plaka,Private room,150.6,1,17,37.985905,23.734264,2025-01-15
ATH-105375,Kypseli,Entire home/apt,68.2,1,21,37.981486,23.718356,2025-01-15
ATH-105376,Plaka,Entire home/apt,132.66,5,19,38.009341,23.731065,2025-01-15
ATH-105377,Kolonaki,Entire home/apt,143.29,10,17,37.94969,23.748456,2025-01-15
ATH-105378,Monastiraki,Entire home/apt,121.69,10,11,37.959726,23.725567,2025-01-15
ATH-105379,Koukaki,Entire home/apt,127.5,2,19,37.985771,23.690649,2025-01-15
ATH-105380,Syntagma,Entire home/apt,151.19,1,23,38.004088,23.708637,2025-01-15
ATH-105381,Kypseli,Entire home/apt,31.52,1,18,37.98068,23.718558,2025-01-15
ATH-105382,Koukaki,Entire home/apt,155.56,7,22,37.973863,23.731836,2025-01-15
ATH-105383,Neos Kosmos,Entire home/apt,105.03,7,21,37.988741,23.710618,2025-01-15
ATH-105384,Koukaki,Entire home/apt,€55.41,1,19,37.958506,23.731859,2025-01-15
ATH-105385,Neos Kosmos,Entire home/apt,82.76,1,21,37.976643,23.734229,2025-01-15
ATH-105386,Neos Kosmos,Private room,51.37,3,21,37.974709,23.726402,2025-01-15
ATH-105387,Gazi,Private room,112.78,2,17,37.966339,23.719437,2025-01-15
ATH-105388,Zografou,Entire home/apt,101.79,1,14,37.973362,23.747369,2025-01-15
ATH-105389,Psiri,Entire home/apt,188.87,5,18,38.000796,23.697132,2025-01-15
ATH-105390,Neos Kosmos,Entire home/apt,84.59,1,17,38.000582,23.709424,2025-01-15
ATH-105391,Exarcheia,Entire home/apt,143.88,5,24,37.969496,23.760027,2025-01-15
ATH-105392,Plaka,Entire home/apt,189.54,2,18,38.012338,23.713475,2025-01-15
ATH-105393,Vyronas,Entire home/apt,74.64,5,17,37.97875,23.731461,2025-01-15
ATH-105394,Zografou,Entire home/apt,116.77,10,21,37.931186,23.732328,2025-01-15
ATH-105395,Kallithea,Entire home/apt,109.63,4,19,37.989158,23.783139,2025-01-15
ATH-105396,Neos Kosmos,Private room,74.95,4,22,37.980934,23.746516,2025-01-15
ATH-105397,Vyronas,Entire home/apt,70.67,1,21,38.001968,23.680898,2025-01-15
ATH-105398,Pangrati,Entire home/apt,76.46,7,21,38.016115,23.69516,2025-01-15
ATH-105399,Kolonaki,Entire home/apt,126.49,2,20,37.989203,23.709241,2025-01-15
ATH-105400,Pangrati,Entire home/apt,74.22,3,15,37.993206,23.733515,2025-01-15
ATH-105401,Ilion,Private room,€72.29,1,14,37.975065,23.682888,2025-01-15
ATH-105402,Kypseli,Private room,54.04,3,14,37.983108,23.741893,2025-01-15
ATH-105403,Neos Kosmos,Entire home/apt,624.64,4,15,38.007393,23.736623,2025-01-15
ATH-105404,Kypseli,Entire home/apt,€71.44,5,19,37.985047,23.729671,2025-01-15
ATH-105405,Kypseli,Entire home/apt,75.15,4,17,37.988137,23.733228,2025-01-15
ATH-105406,Gazi,Private room,90.57,2,12,37.991623,23.727982,2025-01-15
ATH-105407,Gazi,Private room,109.07,3,24,37.946303,23.69326,2025-01-15
ATH-105408,Syntagma,Entire home/apt,143.06,5,17,37.977347,23.753029,2025-01-15
ATH-105409,Plaka,Entire home/apt,142.29,3,17,37.965495,23.733749,2025-01-15
ATH-105410,Zografou,Entire home/apt,36.26,2,21,38.003708,23.726366,2025-01-15
ATH-105411,Plaka,Entire home/apt,105.66,4,17,38.001583,23.702495,2025-01-15
ATH-105412,Psiri,Entire home/apt,87.2,2,15,38.006608,23.769004,2025-01-15
ATH-105413,Koukaki,Entire home/apt,€147.58,4,12,37.993599,23.725384,2025-01-15
ATH-105414,Kallithea,Entire home/apt,88.04,2,21,37.959631,23.741103,2025-01-15
ATH-105415,Ilion,Entire home/apt,53.63,1,13,37.969453,23.711672,2025-01-15
ATH-105416,Neos Kosmos,Entire home/apt,76.84,2,22,38.012475,23.743712,2025-01-15
ATH-105417,Kypseli,Entire home/apt,86.11,1,22,37.981283,23.727589,2025-01-15
ATH-105418,Syntagma,Entire home/apt,228.05,1,14,38.012552,23.684275,2025-01-15
ATH-105419,Syntagma,Entire home/apt,112.27,1,15,37.980397,23.71526,2025-01-15
ATH-105420,Kallithea,Entire home/apt,55.47,2,20,37.978267,23.744914,2025-01-15
ATH-105421,,Entire home/apt,107.32,1,15,37.966952,23.738282,2025-01-15
ATH-105422,Koukaki,Entire home/apt,84.54,1,12,38.006999,23.717507,2025-01-15
ATH-105423,Kallithea,Entire home/apt,87.84,5,22,38.002471,23.755032,2025-01-15
ATH-105424,Metaxourgeio,Entire home/apt,115.11,1,22,37.978887,23.716243,2025-01-15
ATH-105425,Kolonaki,Private room,183.45,3,13,38.030749,23.775188,2025-01-15
ATH-105426,Neos Kosmos,Private room,57.62,3,22,37.977016,23.681045,2025-01-15
ATH-105427,Plaka,Entire home/apt,122.11,7,18,37.986827,23.73297,2025-01-15
ATH-105428,Plaka,Private room,123.5,2,17,37.986256,23.683117,2025-01-15
ATH-105429,Monastiraki,Entire home/apt,113.35,2,10,37.986027,23.717069,2025-01-15
ATH-105430,Gazi,Entire home/apt,153.18,1,18,37.987729,23.72051,2025-01-15
ATH-105431,Kolonaki,Private room,159.67,1,16,37.977928,23.766602,2025-01-15
ATH-105432,Pangrati,Entire home/apt,110.99,5,18,37.988428,23.716,2025-01-15
ATH-105433,Psiri,Entire home/apt,218.03,1,12,37.954571,23.76299,2025-01-15
ATH-105434,Koukaki,Entire home/apt,127.77,1,13,37.982038,23.728848,2025-01-15
ATH-105435,Vyronas,Entire home/apt,70.45,10,17,37.993236,23.770036,2025-01-15
ATH-105436,Kallithea,Entire home/apt,73.0,2,20,38.007212,23.759746,2025-01-15
ATH-105437,Syntagma,Entire home/apt,115.6,3,17,37.958334,23.705633,2025-01-15
ATH-105438,Psiri,Entire home/apt,110.87,1,24,37.9726,23.685355,2025-01-15
ATH-105439,Vyronas,Entire home/apt,101.36,1,16,37.982152,23.717568,2025-01-15
ATH-105440,Pangrati,Entire home/apt,109.59,1,17,37.99876,23.755926,2025-01-15
ATH-105441,Monastiraki,Entire home/apt,109.82,4,15,37.976954,23.733828,2025-01-15
ATH-105442,Syntagma,Entire home/apt,124.01,5,16,37.987191,23.735912,2025-01-15
ATH-105443,Metaxourgeio,Private room,108.97,3,23,37.951451,23.743899,2025-01-15
ATH-105444,Gazi,Entire home/apt,121.2,7,17,37.980953,23.716049,2025-01-15
ATH-105445,Plaka,Entire home/apt,94.9,1,20,37.99528,23.751586,2025-01-15
ATH-105446,Vyronas,Entire home/apt,109.04,2,13,37.944017,23.761902,2025-01-15
ATH-105447,Zografou,Entire home/apt,43.46,2,22,37.993911,23.743992,2025-01-15
ATH-105448,Ilion,Private room,€99.97,4,16,38.003654,23.719313,2025-01-15
ATH-105449,Koukaki,Entire home/apt,69.83,1,20,37.976701,23.73588,2025-01-15
ATH-105450,Pangrati,Private room,56.5,1,12,37.963704,23.720267,2025-01-15
ATH-105451,Monastiraki,Entire home/apt,234.42,1,10,37.969844,23.747104,2025-01-15
ATH-105452,Kypseli,Entire home/apt,59.22,1,18,37.969094,23.724347,2025-01-15
ATH-105453,Kypseli,Entire home/apt,94.03,4,19,38.006921,23.709222,2025-01-15
ATH-105454,Plaka,Entire home/apt,183.66,2,18,37.987479,23.737167,2025-01-15
ATH-105455,Kolonaki,Private room,174.47,2,20,38.011089,23.746589,2025-01-15
ATH-105456,Gazi,Entire home/apt,58.85,2,13,37.969231,23.757694,2025-01-15
ATH-105457,Syntagma,Entire home/apt,142.12,1,10,37.985168,23.720135,2025-01-15
ATH-105458,Monastiraki,Entire home/apt,80.35,1,23,37.987457,23.731217,2025-01-15
ATH-105459,Ilion,Shared room,80.6,5,17,37.993734,23.746936,2025-01-15
ATH-105460,Zografou,Entire home/apt,€109.04,2,20,37.980952,23.747814,2025-01-15
ATH-105461,Syntagma,Entire home/apt,164.99,3,17,37.995866,23.723494,2025-01-15
ATH-105462,Kolonaki,Entire home/apt,128.59,4,14,38.000467,23.736728,2025-01-15
ATH-105463,Gazi,Entire home/apt,89.4,10,15,37.991645,23.70913,2025-01-15
ATH-105464,,Entire home/apt,162.97,1,20,37.979429,23.750543,2025-01-15
ATH-105465,Pangrati,Entire home/apt,62.62,4,17,38.022052,23.738452,2025-01-15
ATH-105466,Kolonaki,Entire home/apt,114.55,7,19,37.962502,23.708976,2025-01-15
ATH-105467,Koukaki,Entire home/apt,63.83,1,21,37.98648,23.696511,2025-01-15
ATH-105468,Metaxourgeio,Entire home/apt,96.78,1,23,37.952162,23.771128,2025-01-15
ATH-105469,Monastiraki,Entire home/apt,143.23,1,24,37.979594,23.747023,2025-01-15
ATH-105470,Ilion,Entire home/apt,57.52,7,14,37.98927,23.728684,2025-01-15
ATH-105471,Kolonaki,Entire home/apt,90.74,10,19,38.002828,23.751645,2025-01-15
ATH-105472,Kallithea,Entire home/apt,54.66,2,18,37.986976,23.75867,2025-01-15
ATH-105473,Exarcheia,Private room,74.18,1,11,37.972647,23.725294,2025-01-15
ATH-105474,Ilion,Entire home/apt,46.82,3,17,37.994993,23.731992,2025-01-15
ATH-105475,Kolonaki,Entire home/apt,126.81,2,19,37.988146,23.718196,2025-01-15
ATH-105476,Syntagma,Shared room,112.03,5,13,37.974672,23.751956,2025-01-15
ATH-105477,Metaxourgeio,Entire home/apt,55.6,1,15,37.959762,23.740522,2025-01-15
ATH-105478,Koukaki,Entire home/apt,75.82,4,18,37.991433,23.720919,2025-01-15
ATH-105479,Plaka,Entire home/apt,148.79,4,16,37.976109,23.705662,2025-01-15
ATH-105480,Vyronas,Entire home/apt,95.08,2,18,37.965201,23.703893,2025-01-15
ATH-105481,Kolonaki,Entire home/apt,164.4,7,19,37.977514,23.725449,2025-01-15
ATH-105482,Gazi,Entire home/apt,87.44,2,15,37.994505,23.748408,2025-01-15
ATH-105483,Ilion,Entire home/apt,67.61,4,16,37.98368,23.753605,2025-01-15
ATH-105484,Koukaki,Entire home/apt,129.14,3,17,37.96581,23.736744,2025-01-15
ATH-105485,Kolonaki,Entire home/apt,208.73,1,23,37.964955,23.719609,2025-01-15
ATH-105486,Exarcheia,Entire home/apt,99.33,1,15,37.967316,23.731561,2025-01-15
ATH-105487,Neos Kosmos,Entire home/apt,94.66,2,16,37.982657,23.695037,2025-01-15
ATH-105488,Vyronas,Entire home/apt,90.4,2,18,37.978906,23.705515,2025-01-15
ATH-105489,Plaka,Entire home/apt,120.13,1,17,37.994664,23.703335,2025-01-15
ATH-105490,Syntagma,Entire home/apt,116.87,1,17,38.016103,23.726818,2025-01-15
ATH-105491,Kallithea,Entire home/apt,90.89,3,16,37.991844,23.740674,2025-01-15
ATH-105492,Plaka,Shared room,174.03,7,13,37.987479,23.710725,2025-01-15
ATH-105493,Koukaki,Entire home/apt,79.45,2,13,37.98389,23.709433,2025-01-15
ATH-105494,Gazi,Entire home/apt,98.04,10,16,37.993978,23.733929,2025-01-15
ATH-105495,Plaka,Entire home/apt,146.77,2,18,37.979154,23.707142,2025-01-15
ATH-105496,Metaxourgeio,Entire home/apt,62.84,1,13,38.006504,23.704307,2025-01-15
ATH-105497,Plaka,Entire home/apt,106.34,4,24,37.977642,23.741583,2025-01-15
ATH-105498,Pangrati,Entire home/apt,102.02,1,17,38.004271,23.747828,2025-01-15
ATH-105499,Zografou,Shared room,63.36,1,20,37.991329,23.704994,2025-01-15
ATH-105500,Metaxourgeio,Private room,39.72,1,22,37.985359,23.74948,2025-01-15
ATH-105501,Kolonaki,Entire home/apt,137.58,1,15,37.988141,23.770981,2025-01-15
ATH-105502,Metaxourgeio,Entire home/apt,34.14,2,19,37.975396,23.713699,2025-01-15
ATH-105503,Neos Kosmos,Entire home/apt,98.58,1,18,37.995189,23.775272,2025-01-15
ATH-105504,Pangrati,Entire home/apt,150.07,7,17,37.95166,23.72194,2025-01-15
ATH-105505,Syntagma,Entire home/apt,131.41,1,18,37.982864,23.721975,2025-01-15
ATH-105506,Kolonaki,Private room,135.38,1,16,37.976871,23.747454,2025-01-15
ATH-105507,Syntagma,Entire home/apt,138.61,3,18,38.003597,23.751933,2025-01-15
ATH-105508,Koukaki,Private room,95.24,2,20,38.038613,23.72163,2025-01-15
ATH-105509,Ilion,Entire home/apt,77.35,1,17,38.027749,23.730323,2025-01-15
ATH-105510,Psiri,Entire home/apt,174.48,1,25,37.982848,23.698346,2025-01-15
ATH-105511,Metaxourgeio,Private room,75.68,5,14,37.985603,23.731516,2025-01-15
ATH-105512,Exarcheia,Entire home/apt,100.06,2,17,37.995284,23.716349,2025-01-15
ATH-105513,Kypseli,Entire home/apt,79.73,3,17,38.007209,23.732409,2025-01-15
ATH-105514,Gazi,Entire home/apt,124.7,2,21,37.997089,23.770744,2025-01-15
ATH-105515,Gazi,Entire home/apt,90.06,2,12,38.018582,23.703732,2025-01-15
ATH-105516,Ilion,Entire home/apt,83.87,3,32,37.982949,23.739774,2025-01-15
ATH-105517,Syntagma,Entire home/apt,151.48,1,10,37.950853,23.726025,2025-01-15
ATH-105518,Exarcheia,Private room,73.92,2,17,37.977378,23.706499,2025-01-15
ATH-105519,Monastiraki,Private room,169.67,4,18,38.005644,23.740332,2025-01-15
ATH-105520,Exarcheia,Entire home/apt,126.38,1,12,37.970718,23.706015,2025-01-15
ATH-105521,Ilion,Private room,€37.66,1,17,38.008564,23.728297,2025-01-15
ATH-105522,Kallithea,Entire home/apt,50.56,3,15,37.988104,23.740401,2025-01-15
ATH-105523,Pangrati,Entire home/apt,63.06,3,15,37.973165,23.741982,2025-01-15
ATH-105524,Monastiraki,Entire home/apt,92.74,2,21,37.991589,23.702349,2025-01-15
ATH-105525,Neos Kosmos,Entire home/apt,85.26,1,16,37.971907,23.743131,2025-01-15
ATH-105526,Kallithea,Entire home/apt,139.45,4,21,37.99079,23.750069,2025-01-15
ATH-105527,Syntagma,Entire home/apt,108.24,1,20,37.995569,23.73068,2025-01-15
ATH-105528,Gazi,Entire home/apt,69.88,3,24,37.982211,23.749113,2025-01-15
ATH-105529,Psiri,Entire home/apt,261.37,3,14,37.97207,23.748716,2025-01-15
ATH-105530,Kypseli,Entire home/apt,€36.4,1,16,37.962559,23.752984,2025-01-15
ATH-105531,Neos Kosmos,Entire home/apt,116.23,1,22,37.969732,23.720254,2025-01-15
ATH-105532,Gazi,Entire home/apt,111.37,1,18,37.96903,23.712465,2025-01-15
ATH-105533,Ilion,Entire home/apt,85.06,2,23,37.997415,23.703984,2025-01-15
ATH-105534,Kallithea,Entire home/apt,98.36,4,20,37.970392,23.721191,2025-01-15
ATH-105535,Monastiraki,Private room,75.2,2,16,38.01677,23.711671,2025-01-15
ATH-105536,Plaka,Entire home/apt,98.79,1,23,37.996964,23.706569,2025-01-15
ATH-105537,Syntagma,Entire home/apt,95.65,5,24,37.978777,23.718537,2025-01-15
ATH-105538,Pangrati,Entire home/apt,110.42,1,19,37.999507,23.7329,2025-01-15
ATH-105539,Kallithea,Entire home/apt,€61.35,2,17,37.976117,23.733969,2025-01-15
ATH-105540,,Entire home/apt,122.82,2,15,37.968964,23.744196,2025-01-15
ATH-105541,Psiri,Private room,70.74,1,17,37.986923,23.744658,2025-01-15
ATH-105542,Pangrati,Entire home/apt,108.23,7,19,37.986302,23.715,2025-01-15
ATH-105543,Kypseli,Private room,50.7,7,18,37.994523,23.726128,2025-01-15
ATH-105544,Metaxourgeio,Entire home/apt,117.8,10,16,37.967322,23.700063,2025-01-15
ATH-105545,Kypseli,Entire home/apt,66.85,2,12,37.995685,23.725145,2025-01-15
ATH-105546,Kypseli,Private room,72.78,2,16,37.993794,23.729221,2025-01-15
ATH-105547,Zografou,Entire home/apt,60.42,1,16,37.984868,23.736329,2025-01-15
ATH-105548,Ilion,Private room,93.47,2,19,37.998763,23.750399,2025-01-15
ATH-105549,Psiri,Entire home/apt,87.61,10,15,37.975983,23.740574,2025-01-15
ATH-105550,Plaka,Entire home/apt,168.37,1,12,37.977381,23.743077,2025-01-15
ATH-105551,Ilion,Private room,79.71,10,17,38.037825,23.704486,2025-01-15
ATH-105552,Pangrati,Entire home/apt,89.32,1,12,37.956343,23.683929,2025-01-15
ATH-105553,Kypseli,Entire home/apt,55.22,2,15,37.989148,23.763636,2025-01-15
ATH-105554,Koukaki,Entire home/apt,180.27,2,19,37.976784,23.700049,2025-01-15
ATH-105555,Monastiraki,Entire home/apt,197.93,1,18,38.01372,23.724344,2025-01-15
ATH-105556,Psiri,Private room,150.11,2,18,37.978343,23.722487,2025-01-15
ATH-105557,Kallithea,Entire home/apt,75.85,5,14,37.968389,23.719904,2025-01-15
ATH-105558,Syntagma,Entire home/apt,134.18,4,18,37.988912,23.739289,2025-01-15
ATH-105559,Plaka,Entire home/apt,101.91,4,21,37.997356,23.68102,2025-01-15
ATH-105560,Gazi,Private room,106.47,3,15,37.978958,23.719344,2025-01-15
ATH-105561,Kallithea,Private room,88.52,2,24,37.983888,23.722316,2025-01-15
ATH-105562,Neos Kosmos,Private room,99.56,1,21,37.993182,23.717595,2025-01-15
ATH-105563,Neos Kosmos,Private room,75.29,3,23,37.951294,23.715706,2025-01-15
ATH-105564,Neos Kosmos,Entire home/apt,62.9,1,19,38.005353,23.769746,2025-01-15
ATH-105565,Vyronas,Entire home/apt,75.06,7,17,37.984103,23.732111,2025-01-15
ATH-105566,Kallithea,Private room,48.96,2,21,37.996405,23.730489,2025-01-15
ATH-105567,Pangrati,Entire home/apt,85.34,1,21,37.988398,23.694703,2025-01-15
ATH-105568,Plaka,Private room,74.4,3,16,37.984896,23.760057,2025-01-15
ATH-105569,Plaka,Entire home/apt,166.44,2,22,37.994618,23.769103,2025-01-15
ATH-105570,Vyronas,Entire home/apt,111.96,2,23,37.98036,23.724593,2025-01-15
ATH-105571,Kolonaki,Entire home/apt,175.27,1,16,38.02289,23.713182,2025-01-15
ATH-105572,Metaxourgeio,Entire home/apt,124.77,1,25,38.016787,23.706942,2025-01-15
ATH-105573,Neos Kosmos,Entire home/apt,136.65,1,14,37.983821,23.759144,2025-01-15
ATH-105574,Koukaki,Entire home/apt,174.3,3,20,38.002299,23.67954,2025-01-15
ATH-105575,Kolonaki,Entire home/apt,185.31,2,17,37.974012,23.713599,2025-01-15
ATH-105576,Syntagma,Entire home/apt,221.32,1,22,37.974871,23.749201,2025-01-15
ATH-105577,Vyronas,Entire home/apt,66.43,2,20,37.988903,23.732709,2025-01-15
ATH-105578,Pangrati,Entire home/apt,45.94,2,18,37.995911,23.735129,2025-01-15
ATH-105579,Koukaki,Entire home/apt,56.84,2,22,37.989624,23.750491,2025-01-15
ATH-105580,Plaka,Entire home/apt,867.92,2,9,38.00723,23.722739,2025-01-15
ATH-105581,Metaxourgeio,Entire home/apt,34.88,10,22,37.974405,23.722713,2025-01-15
ATH-105582,Kypseli,Entire home/apt,73.85,1,24,37.944083,23.735782,2025-01-15
ATH-105583,Koukaki,Entire home/apt,72.57,3,25,38.018321,23.697844,2025-01-15
ATH-105584,Ilion,Entire home/apt,55.12,3,15,37.989714,23.765532,2025-01-15
ATH-105585,Psiri,Entire home/apt,75.72,1,16,38.0121,23.73555,2025-01-15
ATH-105586,Neos Kosmos,Entire home/apt,83.93,1,18,38.0103,23.723866,2025-01-15
ATH-105587,Monastiraki,Entire home/apt,85.03,3,17,37.973985,23.763959,2025-01-15
ATH-105588,Kypseli,Entire home/apt,91.0,5,14,37.970657,23.739507,2025-01-15
ATH-105589,Plaka,Entire home/apt,155.99,2,11,37.979164,23.723792,2025-01-15
ATH-105590,Gazi,Shared room,743.36,5,12,37.96958,23.732522,2025-01-15
ATH-105591,Kallithea,Entire home/apt,46.61,1,19,37.95942,23.759653,2025-01-15
ATH-105592,Monastiraki,Private room,1404.88,2,21,38.013994,23.704167,2025-01-15
ATH-105593,Kypseli,Entire home/apt,60.14,2,16,37.994806,23.732912,2025-01-15
ATH-105594,Koukaki,Private room,68.4,4,19,37.970017,23.695578,2025-01-15
ATH-105595,Kypseli,Entire home/apt,86.91,2,15,37.968482,23.739537,2025-01-15
ATH-105596,Gazi,Entire home/apt,135.55,1,21,37.979528,23.744136,2025-01-15
ATH-105597,Vyronas,Entire home/apt,54.13,2,16,37.988724,23.707578,2025-01-15
ATH-105598,Pangrati,Entire home/apt,133.42,2,23,37.984392,23.709085,2025-01-15
ATH-105599,Pangrati,Entire home/apt,62.31,5,23,37.977723,23.689131,2025-01-15
ATH-105600,Kolonaki,Shared room,293.13,2,23,38.009611,23.730875,2025-01-15
ATH-105601,Gazi,Entire home/apt,88.35,4,20,37.93127,23.731011,2025-01-15
ATH-105602,Pangrati,Entire home/apt,43.19,1,14,37.986322,23.739472,2025-01-15
ATH-105603,Syntagma,Entire home/apt,99.33,5,23,38.002088,23.744657,2025-01-15
ATH-105604,Metaxourgeio,Entire home/apt,60.19,5,14,37.985093,23.73319,2025-01-15
ATH-105605,Vyronas,Entire home/apt,438.72,1,25,37.993283,23.744414,2025-01-15
ATH-105606,Kallithea,Entire home/apt,67.15,3,17,37.998739,23.746911,2025-01-15
